"Mexico City","Mexico City","19.4333","-99.1333","Mexico","MX","MEX","Ciudad de México","primary","21505000","1484247881"
"Guadalajara","Guadalajara","20.6767","-103.3475","Mexico","MX","MEX","Jalisco","admin","5437000","1484950208"
"Tijuana","Tijuana","32.5250","-117.0333","Mexico","MX","MEX","Baja California","minor","1922523","1484708778"
"Ecatepec","Ecatepec","19.6097","-99.0600","Mexico","MX","MEX","México","minor","1857188","1484003694"
"León de los Aldama","Leon de los Aldama","21.1167","-101.6833","Mexico","MX","MEX","Guanajuato","minor","1579803","1484811199"
"Puebla","Puebla","19.0333","-98.1833","Mexico","MX","MEX","Puebla","admin","1576259","1484416394"
"Zapopan","Zapopan","20.7167","-103.4000","Mexico","MX","MEX","Jalisco","minor","1476491","1484198680"
"Juárez","Juarez","31.7386","-106.4870","Mexico","MX","MEX","Chihuahua","minor","1321004","1484840083"
"Monterrey","Monterrey","25.6667","-100.3000","Mexico","MX","MEX","Nuevo León","admin","1135512","1484559591"
"Ciudad Nezahualcóyotl","Ciudad Nezahualcoyotl","19.4100","-99.0300","Mexico","MX","MEX","México","","1109363","1484016661"
"Nezahualcóyotl","Nezahualcoyotl","19.4000","-98.9889","Mexico","MX","MEX","México","minor","1077208","1484074285"
"Mexicali","Mexicali","32.6633","-115.4678","Mexico","MX","MEX","Baja California","admin","1049792","1484788702"
"Villahermosa","Villahermosa","17.9892","-92.9281","Mexico","MX","MEX","Tabasco","admin","1013484","1484460894"
"Morelia","Morelia","19.7683","-101.1894","Mexico","MX","MEX","Michoacán de Ocampo","","962555","1484669072"
"Aguascalientes","Aguascalientes","21.8760","-102.2960","Mexico","MX","MEX","Aguascalientes","admin","934424","1484666646"
"Naucalpan de Juárez","Naucalpan de Juarez","19.4753","-99.2378","Mexico","MX","MEX","México","minor","913681","1484850125"
"Mérida","Merida","20.9700","-89.6200","Mexico","MX","MEX","Yucatán","admin","892363","1484396779"
"Cancún","Cancun","21.1606","-86.8475","Mexico","MX","MEX","Quintana Roo","minor","888797","1484010310"
"Chihuahua","Chihuahua","28.6353","-106.0889","Mexico","MX","MEX","Chihuahua","admin","878062","1484335603"
"Saltillo","Saltillo","25.4333","-101.0000","Mexico","MX","MEX","Coahuila de Zaragoza","admin","864431","1484107245"
"Hermosillo","Hermosillo","29.0989","-110.9542","Mexico","MX","MEX","Sonora","admin","855563","1484015319"
"Culiacán","Culiacan","24.8069","-107.3939","Mexico","MX","MEX","Sinaloa","admin","808416","1484516810"
"Querétaro","Queretaro","20.5875","-100.3928","Mexico","MX","MEX","Querétaro","admin","801940","1484604775"
"San Luis Potosí","San Luis Potosi","22.1511","-100.9761","Mexico","MX","MEX","San Luis Potosí","admin","772828","1484583620"
"Tlajomulco de Zúñiga","Tlajomulco de Zuniga","20.4736","-103.4431","Mexico","MX","MEX","Jalisco","minor","727750","1484017493"
"Torreón","Torreon","25.5394","-103.4486","Mexico","MX","MEX","Coahuila de Zaragoza","minor","716672","1484215762"
"Guadalupe","Guadalupe","25.6775","-100.2597","Mexico","MX","MEX","Nuevo León","minor","691931","1484002410"
"Acapulco de Juárez","Acapulco de Juarez","16.8636","-99.8825","Mexico","MX","MEX","Guerrero","minor","673478","1484463183"
"Tlaquepaque","Tlaquepaque","20.6167","-103.3167","Mexico","MX","MEX","Jalisco","minor","664193","1484087945"
"Mazatlán","Mazatlan","23.2167","-106.4167","Mexico","MX","MEX","Sinaloa","minor","658354","1484841466"
"Tlalnepantla","Tlalnepantla","19.5367","-99.1947","Mexico","MX","MEX","México","minor","653410","1484861603"
"Durango","Durango","24.0167","-104.6667","Mexico","MX","MEX","Durango","admin","654876","1484854616"
"Chimalhuacán","Chimalhuacan","19.4167","-98.9000","Mexico","MX","MEX","México","minor","614453","1484504936"
"Tuxtla","Tuxtla","16.7528","-93.1167","Mexico","MX","MEX","Chiapas","admin","598710","1484832519"
"Irapuato","Irapuato","20.6667","-101.3500","Mexico","MX","MEX","Guanajuato","minor","592953","1484625454"
"Reynosa","Reynosa","26.0922","-98.2778","Mexico","MX","MEX","Tamaulipas","minor","589466","1484737671"
"Tonalá","Tonala","20.6167","-103.2333","Mexico","MX","MEX","Jalisco","minor","569913","1484750897"
"Ensenada","Ensenada","31.8578","-116.6058","Mexico","MX","MEX","Baja California","minor","557430","1484714297"
"Heroica Matamoros","Heroica Matamoros","25.8797","-97.5042","Mexico","MX","MEX","Tamaulipas","minor","541979","1484614906"
"Tultitlán de Mariano Escobedo","Tultitlan de Mariano Escobedo","19.6450","-99.1694","Mexico","MX","MEX","México","minor","520557","1484562374"
"Ciudad Apodaca","Ciudad Apodaca","25.7833","-100.1833","Mexico","MX","MEX","Nuevo León","minor","523370","1484855080"
"Ixtapaluca","Ixtapaluca","19.3186","-98.8822","Mexico","MX","MEX","México","minor","495566","1484452937"
"Ciudad López Mateos","Ciudad Lopez Mateos","19.5500","-99.2833","Mexico","MX","MEX","México","minor","489937","1484363879"
