"Valletta","Valletta","35.8978","14.5125","Malta","MT","MLT","Valletta","primary","6444","1470574399"
"Birkirkara","Birkirkara","35.9000","14.4667","Malta","MT","MLT","Birkirkara","admin","24356","1470754290"
"Sliema","Sliema","35.9122","14.5042","Malta","MT","MLT","Sliema","admin","16854","1470229986"
"Mosta","Mosta","35.9000","14.4333","Malta","MT","MLT","Mosta","admin","20241","1470176983"
"Saint Paul’s Bay","Saint Paul's Bay","35.9483","14.4017","Malta","MT","MLT","San Pawl il-Baħar","admin","21046","1470879974"
"Fgura","Fgura","35.8725","14.5228","Malta","MT","MLT","Fgura","admin","11670","1470252842"
"Qormi","Qormi","35.8794","14.4722","Malta","MT","MLT","Qormi","admin","16779","1470879234"
"Żabbar","Zabbar","35.8772","14.5381","Malta","MT","MLT","Żabbar","admin","15404","1470317969"
"San Ġwann","San Gwann","35.9094","14.4786","Malta","MT","MLT","San Ġwann","admin","12523","1470073144"
"Tarxien","Tarxien","35.8650","14.5111","Malta","MT","MLT","Tarxien","admin","8583","1470230507"
"Naxxar","Naxxar","35.9150","14.4447","Malta","MT","MLT","Naxxar","admin","13443","1470470220"
"Marsaskala","Marsaskala","35.8625","14.5675","Malta","MT","MLT","Marsaskala","admin","12134","1470808916"
"Imsida","Imsida","35.8978","14.4894","Malta","MT","MLT","Imsida","admin","8545","1470395922"
"Gżira","Gzira","35.9050","14.4939","Malta","MT","MLT","Gżira","admin","8029","1470739045"
"Swieqi","Swieqi","35.9208","14.4800","Malta","MT","MLT","Swieqi","admin","10064","1470279940"
"Żebbuġ","Zebbug","35.8733","14.4417","Malta","MT","MLT","Żebbuġ","admin","11903","1470473600"
"Żejtun","Zejtun","35.8556","14.5333","Malta","MT","MLT","Żejtun","admin","11508","1470320205"
"Santa Venera","Santa Venera","35.8903","14.4778","Malta","MT","MLT","Santa Venera","admin","6932","1470983296"
"San Ġiljan","San Giljan","35.9186","14.4900","Malta","MT","MLT","San Ġiljan","admin","7752","1470707733"
"Attard","Attard","35.9000","14.4500","Malta","MT","MLT","Attard","admin","10930","1470765022"
"Rabat","Rabat","35.8817","14.3989","Malta","MT","MLT","Rabat","admin","11497","1470262687"
"Żurrieq","Zurrieq","35.8292","14.4744","Malta","MT","MLT","Żurrieq","admin","10823","1470331348"
"Paola","Paola","35.8728","14.5075","Malta","MT","MLT","Paola","admin","7864","1470416994"
"Birżebbuġa","Birzebbuga","35.8267","14.5278","Malta","MT","MLT","Birżebbuġa","admin","9736","1470830646"
"Mellieħa","Mellieha","35.9500","14.3667","Malta","MT","MLT","Mellieħa","admin","10087","1470660015"
"Ħamrun","Hamrun","35.8861","14.4894","Malta","MT","MLT","Ħamrun","admin","9244","1470141385"
"Pietà","Pieta","35.8833","14.4833","Malta","MT","MLT","Pietà","admin","4020","1470444069"
"Victoria","Victoria","36.0500","14.2500","Malta","MT","MLT","Rabat (Ghawdex)","admin","6901","1470128499"
"Senglea","Senglea","35.8878","14.5169","Malta","MT","MLT","Isla","admin","2784","1470598185"
"Siġġiewi","Siggiewi","35.8542","14.4383","Malta","MT","MLT","Siġġiewi","admin","8367","1470181462"
"Cospicua","Cospicua","35.8822","14.5222","Malta","MT","MLT","Bormla","admin","5395","1470541461"
"Balzan","Balzan","35.8975","14.4533","Malta","MT","MLT","Balzan","admin","3958","1470875655"
"Ta’ Xbiex","Ta' Xbiex","35.8992","14.4981","Malta","MT","MLT","Ta’ Xbiex","admin","1804","1470129537"
"Luqa","Luqa","35.8597","14.4892","Malta","MT","MLT","Luqa","admin","5945","1470901810"
